state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,37,6.166666666666666,0.9943872816782686,0.9952833580902356
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,38,6.333333333333333,0.996110119709094,0.9967296559480836
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,39,6.5,0.997982019389234,0.9983007950659653
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,40,6.666666666666666,0.9999315039718363,0.9999367309627842
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,41,6.833333333333333,1.001883818038442,1.00157471459092
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,42,7.0,1.0037637754002922,1.0031516851563786
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,43,7.166666666666666,1.0054986725846142,1.0046067103982408
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,44,7.333333333333333,1.0070211523410715,1.0058833781353478
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,45,7.5,1.0082718965819844,1.0069320396744827
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,46,7.666666666666666,1.0092020293729584,1.00771180738688
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,47,7.833333333333333,1.0097751188004263,1.0081922159686212
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p01,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p01,hm-m05-g2-L8-n3-beta1,48,-0.01,48,8.0,1.0099686819038969,1.0083544697009237
