state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,14,0.35000000000000003,9.99772802401158,9.999789802202562
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,15,0.375,9.998084401471328,9.999822614741403
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,16,0.4,9.998452598802915,9.999856513663534
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,17,0.42500000000000004,9.998830348437654,9.999891290032453
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,18,0.45,9.99921532342795,9.999926729489866
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,19,0.47500000000000003,9.999605151744296,9.999962613576066
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,20,0.5,9.999997430863335,9.99999872107591
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,21,0.525,10.000389742558017,10.000034829382136
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,22,0.55,10.000779667799168,10.000070715867626
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,23,0.5750000000000001,10.00116480167683,10.000106159258156
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,24,0.6000000000000001,10.001542768249156,10.000140940997174
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,25,0.625,10.001911235226833,10.000174846594158
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,26,0.65,10.002267928401592,10.000207666948244
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,27,0.675,10.002610645728632,10.000239199638921
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,28,0.7000000000000001,10.00293727097465,10.00026925017579
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,29,0.7250000000000001,10.003245786845568,10.000297633199658
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,30,0.75,10.003534287511027,10.000324173627497
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,31,0.775,10.003800990446292,10.000348707734158
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,32,0.8,10.004044247516294,10.000371084164122
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,33,0.8250000000000001,10.004262555231145,10.00039116486699
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,34,0.8500000000000001,10.004454564107574,10.000408825950878
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,35,0.875,10.004619087076303,10.000423958448415
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,36,0.9,10.004755106881372,10.000436468990559
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,37,0.925,10.004861782423793,10.00044628038402
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,38,0.9500000000000001,10.004938454008647,10.000453332088705
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,39,0.9750000000000001,10.004984647461777,10.000457580592192
nonminimal-a10-beta0__N0040__Aminus_0p005,nonminimal-a10-beta0__N0040__Aplus_0p005,nonminimal-a10-beta0,40,-0.005,40,1.0,10.005000077089434,10.000458999678884
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,0,0.0,9.997500019153744,9.999769590090034
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,1,0.025,9.997507721748516,9.999770299330951
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,2,0.05,9.997530782118886,9.999772422682856
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,3,0.07500000000000001,9.997569058313475,9.999775947060114
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,4,0.1,9.997622314713164,9.999780850742837
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,5,0.125,9.997690223474741,9.999787103510577
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,6,0.15000000000000002,9.997772366539863,9.999794666828338
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,7,0.17500000000000002,9.997868238197226,9.999803494083777
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,8,0.2,9.997977248182526,9.999813530874144
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,9,0.225,9.99809872529755,9.999824715341195
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,10,0.25,9.998231921526575,9.99983697855202
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,11,0.275,9.998376016625205,9.999850244923485
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,12,0.30000000000000004,9.998530123153966,9.999864432687636
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,13,0.325,9.99869329192616,9.999879454395243
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,14,0.35000000000000003,9.998864517836997,9.999895217454391
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,15,0.375,9.999042746038604,9.9999116247008
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,16,0.4,9.999226878423402,9.999928574996373
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,17,0.42500000000000004,9.999415780376365,9.999945963852301
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,18,0.45,9.99960828775497,9.9999636840729
nonminimal-a10-beta0__N0040__Aminus_0p0025,nonminimal-a10-beta0__N0040__Aplus_0p0025,nonminimal-a10-beta0,40,-0.0025,19,0.47500000000000003,9.999803214054173,9.999981626416197
