state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,7,0.9275,0.9977101911318356,0.9980946853512559
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,8,1.06,0.9984322399381237,0.9986968217486669
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,9,1.1925000000000001,0.999193336200812,0.9993310840470674
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,10,1.3250000000000002,0.9999748734523987,0.9999819152484525
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,11,1.4575,1.0007576556877058,1.000633311194237
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,12,1.59,1.0015223650401122,1.0012692124463134
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,13,1.7225000000000001,1.0022500413840505,1.0018739015786469
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,14,1.855,1.0029225617335296,1.002432395935688
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,15,1.9875,1.0035231064559738,1.0029308256406309
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,16,2.12,1.004036598893714,1.003356786664717
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,17,2.2525,1.0044501050713526,1.0036996591321994
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,18,2.3850000000000002,1.0047531808262535,1.0039508817519456
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,19,2.5175,1.0049381549536178,1.0041041743341075
